match_id,batting_team,bowling_team,venue,pitch_type,pitch_condition,current_score,overs_completed,wickets_out,runs_last_5_overs,overs_remaining,wickets_remaining,run_rate,season,final_score
1002,SRH,DC,Rajiv Gandhi Stadium,Bowling Friendly,Dry,147,19,0,54,1,10,7.74,2008,169
1003,SRH,PBKS,Narendra Modi Stadium,Balanced,Green,213,19,4,62,1,6,11.21,2009,231
1004,LSG,RCB,Rajiv Gandhi Stadium,Balanced,Green,145,19,5,45,1,5,7.63,2018,153
1005,MI,CSK,Narendra Modi Stadium,Balanced,Dusty,137,16,7,62,4,3,8.56,2017,158
1006,SRH,RCB,Narendra Modi Stadium,Balanced,Dusty,44,7,0,46,13,10,6.29,2017,175
1007,DC,LSG,Arun Jaitley Stadium,Batting Friendly,Flat,59,5,7,72,15,3,11.8,2015,247
1008,RCB,RR,Chepauk Stadium,Batting Friendly,Hard,183,16,2,60,4,8,11.44,2012,254
1009,KKR,GT,Chepauk Stadium,Bowling Friendly,Flat,69,15,2,76,5,8,4.6,2010,101
1010,PBKS,RR,Narendra Modi Stadium,Bowling Friendly,Flat,149,17,4,42,3,6,8.76,2017,169
1011,KKR,LSG,Narendra Modi Stadium,Balanced,Dry,105,11,0,29,9,10,9.55,2022,242
1012,LSG,DC,Narendra Modi Stadium,Batting Friendly,Flat,168,16,3,20,4,7,10.5,2013,243
1013,RCB,CSK,Narendra Modi Stadium,Bowling Friendly,Dry,84,11,8,29,9,2,7.64,2021,134
1014,LSG,KKR,Sawai Mansingh Stadium,Balanced,Green,82,9,1,37,11,9,9.11,2015,239
1015,LSG,PBKS,Eden Gardens,Batting Friendly,Hard,131,15,9,17,5,1,8.73,2009,167
1016,PBKS,KKR,Arun Jaitley Stadium,Balanced,Dry,79,7,9,39,13,1,11.29,2023,173
1017,RCB,GT,Rajiv Gandhi Stadium,Balanced,Dusty,64,9,7,44,11,3,7.11,2017,128
1018,KKR,CSK,Arun Jaitley Stadium,Balanced,Hard,72,7,1,65,13,9,10.29,2013,270
1019,LSG,KKR,Narendra Modi Stadium,Bowling Friendly,Dry,127,16,3,30,4,7,7.94,2013,169
1020,DC,GT,Sawai Mansingh Stadium,Balanced,Dusty,177,15,1,52,5,9,11.8,2013,268
1021,RR,LSG,Arun Jaitley Stadium,Balanced,Hard,97,9,4,50,11,6,10.78,2020,246
1022,LSG,RR,Eden Gardens,Bowling Friendly,Dusty,84,8,6,78,12,4,10.5,2018,181
1023,MI,RCB,Eden Gardens,Balanced,Dusty,85,8,6,54,12,4,10.62,2009,221
1024,CSK,MI,Rajiv Gandhi Stadium,Balanced,Dry,53,5,2,49,15,8,10.6,2014,270
1025,DC,LSG,Narendra Modi Stadium,Batting Friendly,Dry,61,5,0,29,15,10,12.2,2021,270
1026,KKR,MI,Narendra Modi Stadium,Batting Friendly,Dry,60,5,8,79,15,2,12.0,2019,233
1027,KKR,MI,Eden Gardens,Bowling Friendly,Flat,86,8,6,56,12,4,10.75,2008,197
1028,PBKS,MI,Chinnaswamy Stadium,Batting Friendly,Flat,162,13,2,69,7,8,12.46,2024,270
1029,RR,LSG,Chinnaswamy Stadium,Balanced,Hard,143,17,9,35,3,1,8.41,2009,150
1030,PBKS,GT,Chepauk Stadium,Bowling Friendly,Hard,59,7,2,34,13,8,8.43,2014,186
1031,DC,PBKS,Arun Jaitley Stadium,Balanced,Green,79,15,7,55,5,3,5.27,2015,109
1032,MI,RCB,Narendra Modi Stadium,Bowling Friendly,Dry,76,10,6,40,10,4,7.6,2008,136
1033,RR,GT,Narendra Modi Stadium,Balanced,Dry,225,19,9,66,1,1,11.84,2018,242
1034,RCB,PBKS,Eden Gardens,Bowling Friendly,Green,126,14,0,29,6,10,9.0,2016,191
1035,DC,RCB,Wankhede Stadium,Bowling Friendly,Flat,148,18,6,50,2,4,8.22,2024,169
1036,RR,GT,Sawai Mansingh Stadium,Balanced,Dry,114,13,6,25,7,4,8.77,2009,165
1037,RCB,MI,Arun Jaitley Stadium,Bowling Friendly,Dusty,142,17,4,69,3,6,8.35,2012,159
1038,CSK,LSG,Arun Jaitley Stadium,Balanced,Hard,99,15,0,18,5,10,6.6,2022,150
1039,DC,SRH,Wankhede Stadium,Balanced,Dry,109,11,2,79,9,8,9.91,2020,223
1040,GT,LSG,Arun Jaitley Stadium,Bowling Friendly,Hard,70,10,9,15,10,1,7.0,2008,119
1041,DC,GT,Arun Jaitley Stadium,Balanced,Green,142,16,6,64,4,4,8.88,2022,185
1042,GT,PBKS,Eden Gardens,Balanced,Dusty,41,8,5,75,12,5,5.12,2021,118
1043,LSG,RCB,Chinnaswamy Stadium,Bowling Friendly,Flat,31,7,8,78,13,2,4.43,2024,73
1044,LSG,RCB,Rajiv Gandhi Stadium,Balanced,Green,54,11,8,64,9,2,4.91,2014,79
1045,RCB,GT,Chepauk Stadium,Bowling Friendly,Hard,25,5,3,46,15,7,5.0,2021,98
1046,GT,DC,Chepauk Stadium,Balanced,Dusty,69,12,1,33,8,9,5.75,2009,134
1047,LSG,MI,Rajiv Gandhi Stadium,Balanced,Dusty,26,5,1,54,15,9,5.2,2017,140
1048,SRH,RR,Arun Jaitley Stadium,Balanced,Dry,29,7,5,45,13,5,4.14,2022,99
1049,KKR,LSG,Wankhede Stadium,Batting Friendly,Dusty,178,16,9,45,4,1,11.12,2016,207
1050,SRH,PBKS,Sawai Mansingh Stadium,Bowling Friendly,Dry,34,6,6,67,14,4,5.67,2010,103
1051,PBKS,CSK,Eden Gardens,Bowling Friendly,Dusty,118,18,3,62,2,7,6.56,2022,122
1052,PBKS,CSK,Chinnaswamy Stadium,Batting Friendly,Hard,115,15,9,74,5,1,7.67,2023,160
1053,CSK,PBKS,Arun Jaitley Stadium,Bowling Friendly,Flat,50,5,5,44,15,5,10.0,2019,193
1054,DC,GT,Chepauk Stadium,Balanced,Hard,35,6,2,79,14,8,5.83,2012,155
1055,SRH,KKR,Chinnaswamy Stadium,Batting Friendly,Hard,56,7,5,47,13,5,8.0,2014,197
1056,MI,LSG,Chepauk Stadium,Balanced,Green,49,5,2,50,15,8,9.8,2016,257
1057,RCB,PBKS,Chepauk Stadium,Balanced,Green,144,14,6,24,6,4,10.29,2021,212
1058,KKR,RR,Wankhede Stadium,Balanced,Flat,52,8,4,45,12,6,6.5,2014,156
1059,LSG,DC,Arun Jaitley Stadium,Batting Friendly,Flat,143,19,4,77,1,6,7.53,2015,167
1060,SRH,LSG,Wankhede Stadium,Batting Friendly,Green,162,12,7,27,8,3,13.5,2016,270
1061,MI,GT,Narendra Modi Stadium,Bowling Friendly,Hard,104,14,5,60,6,5,7.43,2013,143
1062,MI,SRH,Rajiv Gandhi Stadium,Batting Friendly,Dusty,92,8,3,52,12,7,11.5,2017,270
1063,PBKS,LSG,Arun Jaitley Stadium,Batting Friendly,Flat,149,17,3,63,3,7,8.76,2018,204
1064,PBKS,MI,Chepauk Stadium,Balanced,Flat,186,18,4,33,2,6,10.33,2019,225
1065,SRH,PBKS,Chepauk Stadium,Bowling Friendly,Hard,147,16,2,60,4,8,9.19,2014,190
1066,RR,SRH,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,124,15,9,41,5,1,8.27,2018,151
1067,PBKS,GT,Arun Jaitley Stadium,Batting Friendly,Green,158,17,9,71,3,1,9.29,2010,184
1068,LSG,RR,Rajiv Gandhi Stadium,Batting Friendly,Hard,89,6,5,74,14,5,14.83,2013,270
1069,RR,RCB,Sawai Mansingh Stadium,Balanced,Flat,66,6,6,20,14,4,11.0,2011,235
1070,CSK,DC,Eden Gardens,Batting Friendly,Flat,49,9,3,76,11,7,5.44,2012,152
1071,LSG,GT,Wankhede Stadium,Batting Friendly,Dry,77,7,7,45,13,3,11.0,2024,238
1072,MI,PBKS,Eden Gardens,Balanced,Green,93,17,2,60,3,8,5.47,2019,118
1073,LSG,PBKS,Wankhede Stadium,Bowling Friendly,Hard,97,11,4,30,9,6,8.82,2023,164
1074,GT,RR,Wankhede Stadium,Batting Friendly,Dry,91,7,3,66,13,7,13.0,2022,270
1075,LSG,GT,Rajiv Gandhi Stadium,Bowling Friendly,Hard,91,19,8,63,1,2,4.79,2017,105
1076,MI,DC,Sawai Mansingh Stadium,Balanced,Green,79,17,9,75,3,1,4.65,2011,95
1077,CSK,LSG,Sawai Mansingh Stadium,Batting Friendly,Flat,82,17,3,59,3,7,4.82,2014,103
1078,RR,DC,Wankhede Stadium,Bowling Friendly,Flat,103,16,8,80,4,2,6.44,2011,112
1079,RR,GT,Arun Jaitley Stadium,Balanced,Flat,72,11,5,31,9,5,6.55,2012,147
1080,DC,CSK,Narendra Modi Stadium,Bowling Friendly,Flat,163,19,9,67,1,1,8.58,2021,180
1081,GT,LSG,Wankhede Stadium,Bowling Friendly,Green,72,10,5,37,10,5,7.2,2021,127
1082,DC,RCB,Eden Gardens,Balanced,Green,176,19,6,68,1,4,9.26,2018,189
1083,DC,MI,Sawai Mansingh Stadium,Balanced,Hard,27,6,3,48,14,7,4.5,2012,106
1084,MI,LSG,Wankhede Stadium,Bowling Friendly,Green,32,5,1,21,15,9,6.4,2017,141
1085,RCB,DC,Eden Gardens,Balanced,Dusty,35,6,0,78,14,10,5.83,2009,156
1086,LSG,PBKS,Narendra Modi Stadium,Bowling Friendly,Dry,90,14,3,24,6,7,6.43,2022,122
1087,KKR,RR,Rajiv Gandhi Stadium,Batting Friendly,Green,186,16,5,46,4,5,11.62,2024,262
1088,PBKS,RR,Narendra Modi Stadium,Bowling Friendly,Dusty,171,19,8,35,1,2,9.0,2019,191
1089,RR,SRH,Chepauk Stadium,Batting Friendly,Flat,171,16,7,30,4,3,10.69,2016,209
1090,GT,CSK,Arun Jaitley Stadium,Bowling Friendly,Hard,132,13,9,77,7,1,10.15,2009,164
1091,SRH,CSK,Eden Gardens,Batting Friendly,Hard,151,11,4,80,9,6,13.73,2012,270
1092,RCB,KKR,Wankhede Stadium,Bowling Friendly,Green,199,18,5,42,2,5,11.06,2010,214
1093,MI,LSG,Sawai Mansingh Stadium,Bowling Friendly,Dry,128,17,5,59,3,5,7.53,2023,145
1094,RR,RCB,Rajiv Gandhi Stadium,Batting Friendly,Dusty,89,14,6,54,6,4,6.36,2010,145
1095,CSK,GT,Rajiv Gandhi Stadium,Batting Friendly,Dusty,83,12,2,20,8,8,6.92,2014,177
1096,RR,KKR,Chepauk Stadium,Batting Friendly,Dry,168,15,5,55,5,5,11.2,2023,233
1097,LSG,GT,Arun Jaitley Stadium,Balanced,Green,77,7,7,70,13,3,11.0,2022,213
1098,SRH,GT,Narendra Modi Stadium,Balanced,Flat,105,9,2,26,11,8,11.67,2012,270
1099,GT,DC,Sawai Mansingh Stadium,Bowling Friendly,Flat,75,11,4,62,9,6,6.82,2023,130
1100,CSK,PBKS,Eden Gardens,Bowling Friendly,Hard,109,18,4,23,2,6,6.06,2015,123
1101,DC,RR,Rajiv Gandhi Stadium,Balanced,Dry,46,8,7,40,12,3,5.75,2009,110
1102,RR,PBKS,Narendra Modi Stadium,Batting Friendly,Dusty,88,6,6,24,14,4,14.67,2017,270
1103,CSK,RCB,Chinnaswamy Stadium,Bowling Friendly,Dry,76,18,4,34,2,6,4.22,2024,89
1104,GT,KKR,Chepauk Stadium,Bowling Friendly,Dusty,54,12,5,28,8,5,4.5,2022,79
1105,SRH,RCB,Eden Gardens,Balanced,Dusty,86,17,1,43,3,9,5.06,2014,106
1106,SRH,MI,Chepauk Stadium,Balanced,Dusty,32,7,1,55,13,9,4.57,2016,125
1107,RR,CSK,Sawai Mansingh Stadium,Balanced,Dusty,48,12,6,43,8,4,4.0,2012,94
1108,RCB,DC,Eden Gardens,Batting Friendly,Hard,69,17,6,48,3,4,4.06,2016,92
1109,KKR,CSK,Chinnaswamy Stadium,Bowling Friendly,Dusty,107,11,2,69,9,8,9.73,2018,220
1110,RR,LSG,Chinnaswamy Stadium,Bowling Friendly,Dry,102,11,2,29,9,8,9.27,2008,202
1111,PBKS,RCB,Chinnaswamy Stadium,Bowling Friendly,Flat,141,13,8,26,7,2,10.85,2020,191
1112,MI,RR,Arun Jaitley Stadium,Batting Friendly,Hard,178,18,7,15,2,3,9.89,2017,214
1113,RR,PBKS,Narendra Modi Stadium,Bowling Friendly,Dry,37,9,3,26,11,7,4.11,2018,95
1114,PBKS,GT,Wankhede Stadium,Bowling Friendly,Hard,93,13,7,57,7,3,7.15,2018,125
1115,RR,DC,Rajiv Gandhi Stadium,Batting Friendly,Green,53,10,9,75,10,1,5.3,2022,105
1116,GT,PBKS,Chinnaswamy Stadium,Batting Friendly,Dusty,30,5,7,57,15,3,6.0,2024,121
1117,CSK,RR,Eden Gardens,Batting Friendly,Flat,52,5,8,15,15,2,10.4,2017,199
1118,PBKS,RR,Eden Gardens,Batting Friendly,Dry,164,19,3,69,1,7,8.63,2023,181
1119,LSG,MI,Chepauk Stadium,Bowling Friendly,Hard,198,18,8,69,2,2,11.0,2009,208
1120,GT,KKR,Eden Gardens,Balanced,Green,20,5,5,66,15,5,4.0,2008,86
1121,CSK,RR,Arun Jaitley Stadium,Bowling Friendly,Dry,101,10,6,34,10,4,10.1,2015,188
1122,PBKS,RR,Sawai Mansingh Stadium,Batting Friendly,Flat,167,17,6,31,3,4,9.82,2016,211
1123,RR,PBKS,Wankhede Stadium,Bowling Friendly,Dusty,96,11,4,50,9,6,8.73,2013,174
1124,SRH,DC,Sawai Mansingh Stadium,Batting Friendly,Flat,105,8,9,46,12,1,13.12,2012,247
1125,PBKS,SRH,Wankhede Stadium,Balanced,Green,47,11,7,34,9,3,4.27,2013,73
1126,PBKS,SRH,Wankhede Stadium,Batting Friendly,Hard,102,12,4,16,8,6,8.5,2017,214
1127,KKR,SRH,Arun Jaitley Stadium,Bowling Friendly,Dusty,69,7,2,20,13,8,9.86,2020,219
1128,DC,KKR,Wankhede Stadium,Batting Friendly,Green,117,16,7,78,4,3,7.31,2015,163
1129,SRH,MI,Sawai Mansingh Stadium,Batting Friendly,Hard,138,17,9,56,3,1,8.12,2015,149
1130,MI,CSK,Wankhede Stadium,Balanced,Hard,124,16,0,80,4,10,7.75,2022,188
1131,CSK,KKR,Sawai Mansingh Stadium,Balanced,Flat,87,12,3,80,8,7,7.25,2013,158
1132,LSG,CSK,Narendra Modi Stadium,Bowling Friendly,Dry,58,6,4,51,14,6,9.67,2009,197
1133,DC,RCB,Wankhede Stadium,Balanced,Dry,109,10,4,62,10,6,10.9,2009,240
1134,MI,CSK,Rajiv Gandhi Stadium,Balanced,Flat,108,17,5,21,3,5,6.35,2012,141
1135,GT,RR,Sawai Mansingh Stadium,Bowling Friendly,Hard,87,10,1,44,10,9,8.7,2024,185
1136,LSG,PBKS,Rajiv Gandhi Stadium,Bowling Friendly,Dry,38,6,4,24,14,6,6.33,2011,119
1137,MI,DC,Narendra Modi Stadium,Batting Friendly,Hard,167,16,0,70,4,10,10.44,2023,261
1138,DC,MI,Arun Jaitley Stadium,Balanced,Flat,133,13,5,40,7,5,10.23,2015,220
1139,CSK,SRH,Rajiv Gandhi Stadium,Balanced,Flat,49,12,4,21,8,6,4.08,2008,80
1140,GT,PBKS,Sawai Mansingh Stadium,Balanced,Dusty,132,16,2,40,4,8,8.25,2011,185
1141,KKR,RR,Rajiv Gandhi Stadium,Balanced,Dusty,82,9,5,39,11,5,9.11,2018,197
1142,RCB,SRH,Chinnaswamy Stadium,Bowling Friendly,Dry,46,9,1,51,11,9,5.11,2016,124
1143,PBKS,KKR,Wankhede Stadium,Bowling Friendly,Flat,80,11,7,25,9,3,7.27,2019,123
1144,CSK,MI,Narendra Modi Stadium,Batting Friendly,Dusty,61,6,9,53,14,1,10.17,2022,178
1145,CSK,SRH,Sawai Mansingh Stadium,Batting Friendly,Flat,76,11,6,62,9,4,6.91,2013,149
1146,MI,RCB,Wankhede Stadium,Bowling Friendly,Hard,30,5,8,42,15,2,6.0,2024,100
1147,DC,RCB,Wankhede Stadium,Bowling Friendly,Hard,122,18,0,16,2,10,6.78,2020,133
1148,PBKS,GT,Chepauk Stadium,Balanced,Dry,44,7,1,67,13,9,6.29,2009,181
1149,LSG,MI,Chinnaswamy Stadium,Balanced,Hard,163,18,4,61,2,6,9.06,2013,197
1150,DC,MI,Narendra Modi Stadium,Bowling Friendly,Dry,35,6,2,48,14,8,5.83,2014,135
1151,KKR,CSK,Arun Jaitley Stadium,Batting Friendly,Hard,153,15,4,66,5,6,10.2,2024,233
1152,MI,LSG,Wankhede Stadium,Balanced,Green,31,5,8,65,15,2,6.2,2012,116
1153,RCB,LSG,Chinnaswamy Stadium,Bowling Friendly,Dry,58,7,5,71,13,5,8.29,2020,163
1154,PBKS,LSG,Chinnaswamy Stadium,Batting Friendly,Dusty,61,14,1,50,6,9,4.36,2008,112
1155,RR,DC,Arun Jaitley Stadium,Batting Friendly,Dusty,62,5,9,66,15,1,12.4,2016,214
1156,PBKS,RR,Eden Gardens,Batting Friendly,Hard,124,15,5,26,5,5,8.27,2012,186
1157,SRH,CSK,Chepauk Stadium,Batting Friendly,Hard,81,6,0,24,14,10,13.5,2014,270
1158,CSK,KKR,Rajiv Gandhi Stadium,Balanced,Dry,95,12,3,34,8,7,7.92,2023,183
1159,KKR,PBKS,Wankhede Stadium,Batting Friendly,Hard,154,17,1,48,3,9,9.06,2014,194
1160,GT,RCB,Arun Jaitley Stadium,Balanced,Green,63,7,6,20,13,4,9.0,2016,193
1161,RCB,MI,Chinnaswamy Stadium,Bowling Friendly,Dusty,203,19,0,20,1,10,10.68,2016,216
1162,LSG,MI,Narendra Modi Stadium,Batting Friendly,Dry,68,10,0,33,10,10,6.8,2015,206
1163,KKR,DC,Eden Gardens,Balanced,Dry,76,8,2,23,12,8,9.5,2012,228
1164,SRH,MI,Chinnaswamy Stadium,Bowling Friendly,Flat,48,5,0,44,15,10,9.6,2018,247
1165,SRH,MI,Narendra Modi Stadium,Batting Friendly,Dusty,163,12,8,27,8,2,13.58,2023,260
1166,GT,DC,Sawai Mansingh Stadium,Bowling Friendly,Green,173,18,8,20,2,2,9.61,2014,181
1167,SRH,MI,Eden Gardens,Balanced,Dry,208,19,1,24,1,9,10.95,2020,227
1168,RCB,MI,Sawai Mansingh Stadium,Balanced,Dusty,95,9,4,54,11,6,10.56,2014,234
1169,PBKS,SRH,Chinnaswamy Stadium,Balanced,Dusty,211,19,5,75,1,5,11.11,2015,223
1170,CSK,GT,Eden Gardens,Bowling Friendly,Flat,55,7,6,36,13,4,7.86,2013,136
1171,GT,RR,Chepauk Stadium,Balanced,Dry,82,9,6,50,11,4,9.11,2014,192
1172,KKR,RR,Narendra Modi Stadium,Balanced,Flat,94,19,7,42,1,3,4.95,2014,109
1173,MI,PBKS,Rajiv Gandhi Stadium,Bowling Friendly,Green,37,6,8,69,14,2,6.17,2020,94
1174,CSK,MI,Arun Jaitley Stadium,Bowling Friendly,Hard,42,7,3,76,13,7,6.0,2023,119
1175,KKR,DC,Sawai Mansingh Stadium,Batting Friendly,Dusty,47,10,5,30,10,5,4.7,2008,115
1176,PBKS,DC,Wankhede Stadium,Bowling Friendly,Dry,66,14,1,67,6,9,4.71,2019,109
1177,MI,LSG,Chepauk Stadium,Bowling Friendly,Flat,108,14,1,51,6,9,7.71,2020,173
1178,CSK,RCB,Chepauk Stadium,Bowling Friendly,Dusty,43,9,9,52,11,1,4.78,2011,66
1179,SRH,RCB,Chepauk Stadium,Balanced,Green,133,12,9,80,8,1,11.08,2023,195
1180,RR,MI,Rajiv Gandhi Stadium,Batting Friendly,Dusty,119,13,8,43,7,2,9.15,2008,175
1181,LSG,KKR,Chinnaswamy Stadium,Bowling Friendly,Flat,164,19,4,15,1,6,8.63,2008,178
1182,RR,MI,Rajiv Gandhi Stadium,Balanced,Flat,57,6,3,58,14,7,9.5,2011,233
1183,KKR,CSK,Sawai Mansingh Stadium,Bowling Friendly,Hard,81,12,5,59,8,5,6.75,2014,138
1184,MI,KKR,Rajiv Gandhi Stadium,Balanced,Dusty,181,17,3,56,3,7,10.65,2013,221
1185,MI,LSG,Arun Jaitley Stadium,Batting Friendly,Flat,78,11,4,32,9,6,7.09,2018,166
1186,RR,DC,Sawai Mansingh Stadium,Balanced,Flat,40,10,9,40,10,1,4.0,2008,79
1187,GT,RR,Narendra Modi Stadium,Batting Friendly,Flat,120,16,1,36,4,9,7.5,2010,172
1188,KKR,RCB,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,67,10,8,43,10,2,6.7,2009,105
1189,LSG,SRH,Eden Gardens,Balanced,Dusty,72,9,2,22,11,8,8.0,2013,208
1190,CSK,GT,Rajiv Gandhi Stadium,Batting Friendly,Flat,141,11,1,56,9,9,12.82,2015,270
1191,LSG,PBKS,Chepauk Stadium,Balanced,Flat,72,16,1,27,4,9,4.5,2017,93
1192,RR,SRH,Arun Jaitley Stadium,Batting Friendly,Dusty,103,17,0,46,3,10,6.06,2016,143
1193,GT,LSG,Wankhede Stadium,Bowling Friendly,Hard,64,14,6,27,6,4,4.57,2023,76
1194,SRH,RCB,Eden Gardens,Bowling Friendly,Flat,35,5,1,48,15,9,7.0,2014,175
1195,CSK,LSG,Chinnaswamy Stadium,Batting Friendly,Dusty,175,15,3,29,5,7,11.67,2019,258
1196,MI,DC,Arun Jaitley Stadium,Batting Friendly,Dry,86,19,2,36,1,8,4.53,2011,90
1197,CSK,RCB,Rajiv Gandhi Stadium,Balanced,Green,71,8,1,44,12,9,8.88,2023,231
1198,DC,CSK,Sawai Mansingh Stadium,Batting Friendly,Flat,195,18,5,37,2,5,10.83,2022,223
1199,MI,DC,Chepauk Stadium,Bowling Friendly,Dusty,94,10,0,77,10,10,9.4,2012,222
1200,SRH,MI,Chepauk Stadium,Bowling Friendly,Hard,33,5,0,26,15,10,6.6,2018,164
1201,SRH,RCB,Eden Gardens,Batting Friendly,Green,80,7,5,16,13,5,11.43,2012,270
1202,CSK,RR,Rajiv Gandhi Stadium,Bowling Friendly,Dry,31,7,7,63,13,3,4.43,2021,71
1203,RR,GT,Sawai Mansingh Stadium,Batting Friendly,Green,164,16,5,34,4,5,10.25,2010,228
1204,RCB,GT,Sawai Mansingh Stadium,Bowling Friendly,Flat,111,13,2,35,7,8,8.54,2021,170
1205,RR,LSG,Chinnaswamy Stadium,Balanced,Hard,33,5,1,63,15,9,6.6,2019,196
1206,GT,MI,Rajiv Gandhi Stadium,Balanced,Flat,104,16,2,68,4,8,6.5,2016,152
1207,GT,RR,Wankhede Stadium,Batting Friendly,Hard,60,6,6,80,14,4,10.0,2020,218
1208,KKR,RR,Chinnaswamy Stadium,Batting Friendly,Dusty,139,10,9,36,10,1,13.9,2010,248
1209,RR,MI,Narendra Modi Stadium,Bowling Friendly,Dry,69,8,7,19,12,3,8.62,2023,145
1210,PBKS,RCB,Eden Gardens,Bowling Friendly,Dusty,119,19,2,24,1,8,6.26,2024,119
1211,LSG,DC,Chepauk Stadium,Batting Friendly,Flat,133,19,6,32,1,4,7.0,2013,146
1212,RR,CSK,Narendra Modi Stadium,Bowling Friendly,Flat,184,18,0,33,2,10,10.22,2020,213
1213,LSG,DC,Narendra Modi Stadium,Balanced,Hard,87,12,1,53,8,9,7.25,2020,169
1214,MI,DC,Rajiv Gandhi Stadium,Bowling Friendly,Flat,55,10,6,22,10,4,5.5,2008,96
1215,RR,RCB,Eden Gardens,Balanced,Hard,36,7,1,20,13,9,5.14,2008,149
1216,SRH,MI,Rajiv Gandhi Stadium,Balanced,Hard,86,9,2,35,11,8,9.56,2008,239
1217,MI,KKR,Arun Jaitley Stadium,Balanced,Dry,151,13,3,18,7,7,11.62,2009,249
1218,PBKS,RCB,Wankhede Stadium,Batting Friendly,Dusty,68,6,7,56,14,3,11.33,2013,236
1219,GT,DC,Chinnaswamy Stadium,Bowling Friendly,Dusty,50,5,4,78,15,6,10.0,2009,189
1220,RR,KKR,Rajiv Gandhi Stadium,Bowling Friendly,Green,79,13,1,39,7,9,6.08,2018,143
1221,DC,GT,Chinnaswamy Stadium,Bowling Friendly,Green,98,9,4,20,11,6,10.89,2009,226
1222,MI,GT,Arun Jaitley Stadium,Bowling Friendly,Dry,198,19,9,73,1,1,10.42,2008,211
1223,MI,SRH,Arun Jaitley Stadium,Bowling Friendly,Green,56,11,5,62,9,5,5.09,2010,104
1224,CSK,DC,Arun Jaitley Stadium,Batting Friendly,Dry,87,8,3,72,12,7,10.88,2021,270
1225,SRH,RR,Rajiv Gandhi Stadium,Balanced,Dry,140,12,0,44,8,10,11.67,2008,270
1226,RR,KKR,Narendra Modi Stadium,Bowling Friendly,Hard,70,8,1,67,12,9,8.75,2016,188
1227,RCB,MI,Chinnaswamy Stadium,Balanced,Dry,55,8,2,22,12,8,6.88,2020,160
1228,LSG,CSK,Arun Jaitley Stadium,Balanced,Hard,104,16,7,41,4,3,6.5,2012,142
1229,DC,RCB,Arun Jaitley Stadium,Balanced,Dusty,109,10,6,18,10,4,10.9,2022,213
1230,SRH,RR,Wankhede Stadium,Batting Friendly,Hard,205,17,6,78,3,4,12.06,2012,263
1231,LSG,SRH,Narendra Modi Stadium,Balanced,Dusty,130,12,8,58,8,2,10.83,2015,213
1232,KKR,GT,Narendra Modi Stadium,Batting Friendly,Dusty,98,13,7,48,7,3,7.54,2020,167
1233,CSK,DC,Narendra Modi Stadium,Balanced,Green,64,7,0,35,13,10,9.14,2023,245
1234,RR,MI,Chinnaswamy Stadium,Batting Friendly,Green,23,5,5,41,15,5,4.6,2011,120
1235,RR,GT,Chinnaswamy Stadium,Bowling Friendly,Dusty,92,18,8,41,2,2,5.11,2024,112
1236,MI,GT,Chinnaswamy Stadium,Balanced,Dry,91,19,0,21,1,10,4.79,2014,112
1237,KKR,CSK,Narendra Modi Stadium,Bowling Friendly,Dusty,190,17,8,22,3,2,11.18,2013,215
1238,DC,LSG,Wankhede Stadium,Balanced,Dusty,60,7,2,52,13,8,8.57,2016,226
1239,PBKS,SRH,Arun Jaitley Stadium,Balanced,Green,41,7,0,28,13,10,5.86,2022,162
1240,RCB,GT,Eden Gardens,Batting Friendly,Dry,172,14,3,75,6,7,12.29,2022,270
1241,RCB,LSG,Chepauk Stadium,Bowling Friendly,Dry,131,14,2,76,6,8,9.36,2016,194
1242,MI,RR,Rajiv Gandhi Stadium,Balanced,Dry,153,16,1,76,4,9,9.56,2014,223
1243,RR,CSK,Arun Jaitley Stadium,Bowling Friendly,Hard,35,5,5,51,15,5,7.0,2019,139
1244,RR,DC,Chepauk Stadium,Bowling Friendly,Dusty,20,5,8,18,15,2,4.0,2013,63
1245,RR,GT,Rajiv Gandhi Stadium,Balanced,Hard,54,8,3,46,12,7,6.75,2016,162
1246,RR,SRH,Chinnaswamy Stadium,Balanced,Green,100,18,1,67,2,9,5.56,2013,108
1247,SRH,PBKS,Narendra Modi Stadium,Balanced,Dusty,71,8,9,23,12,1,8.88,2014,153
1248,CSK,RR,Chepauk Stadium,Batting Friendly,Green,121,17,0,49,3,10,7.12,2020,162
1249,DC,GT,Arun Jaitley Stadium,Bowling Friendly,Hard,148,16,8,37,4,2,9.25,2022,178
1250,DC,GT,Eden Gardens,Balanced,Flat,69,12,6,56,8,4,5.75,2018,118
1251,SRH,MI,Arun Jaitley Stadium,Balanced,Green,82,10,0,23,10,10,8.2,2014,206
1252,GT,KKR,Chinnaswamy Stadium,Batting Friendly,Dry,60,8,8,55,12,2,7.5,2024,157
1253,LSG,DC,Narendra Modi Stadium,Bowling Friendly,Dusty,62,7,7,68,13,3,8.86,2016,141
1254,CSK,KKR,Rajiv Gandhi Stadium,Balanced,Dusty,61,9,1,71,11,9,6.78,2024,163
1255,KKR,RCB,Rajiv Gandhi Stadium,Bowling Friendly,Flat,108,14,4,32,6,6,7.71,2021,155
